f2,precision_task,recall_task,f1_task,accuracy,fp_rate_control,ari,bic,silhouette,tau,subset,n_feat,iter
0.6987047981609231,0.7572415342194132,0.686978050411373,0.7182352419277318,0.6702065985377119,0.3660180623831534,0.052058278103891,628.5866543750736,0.22348616120057865,0.8,"abs_auc_activation,ic_right_peak_amplitude,power_ic_left",3,9666
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.022582184313285684,535.3682652155937,0.13834759473238586,0.0,"abs_auc_activation,auc_difference,ic_left_delta_mean,ic_right_total_band_power_delta,power_ic_right",5,9667
0.5638087414935152,0.6693509980568804,0.5426870948047795,0.5989734676826466,0.5607998808104604,0.4214860426764548,0.022582184313285684,535.3682652155937,0.13834759473238586,0.6,"abs_auc_activation,auc_difference,ic_left_delta_mean,ic_right_total_band_power_delta,power_ic_right",5,9668
0.5638087414935152,0.6693509980568804,0.5426870948047795,0.5989734676826466,0.5607998808104604,0.4214860426764548,0.022582184313285684,535.3682652155937,0.13834759473238586,0.8,"abs_auc_activation,auc_difference,ic_left_delta_mean,ic_right_total_band_power_delta,power_ic_right",5,9669
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.04936474820759275,533.3381143703064,0.2980999955986697,0.0,"delta_variance,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,9670
0.3804448508369999,0.5256729185705,0.36282466494171,0.41562475120420916,0.4420836699052457,0.45974548438364204,0.04936474820759275,533.3381143703064,0.2980999955986697,0.6,"delta_variance,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,9671
0.39326478238513185,0.5210926030491249,0.37724068959502277,0.4247674350858489,0.4398364788940098,0.49497536943986165,0.04936474820759275,533.3381143703064,0.2980999955986697,0.8,"delta_variance,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,9672
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0233339945153753,610.3056248691755,0.28741146802645307,0.0,"extrema_line_length,ic_left_delta_variance,ic_right_kurtosis_activation",3,9673
0.45131390770656016,0.6162736491757241,0.43266866296479345,0.4902749194185976,0.519272603739836,0.37123973726049664,0.0233339945153753,610.3056248691755,0.28741146802645307,0.6,"extrema_line_length,ic_left_delta_variance,ic_right_kurtosis_activation",3,9674
0.4706538284872607,0.609372692441658,0.45581196034537896,0.5035114155895203,0.5123161779286107,0.4240804597543423,0.0233339945153753,610.3056248691755,0.28741146802645307,0.8,"extrema_line_length,ic_left_delta_variance,ic_right_kurtosis_activation",3,9675
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.03390264016946722,738.3695127243493,0.14411351220128205,0.0,"abs_auc_activation,delta_mean,ic_left_auc_difference,ic_right_delta_mean,total_band_power_delta",5,9676
0.5871121804248471,0.6789826281389749,0.5683602639765095,0.6180552163155382,0.5720859011821174,0.4340886699338851,0.03390264016946722,738.3695127243493,0.14411351220128205,0.6,"abs_auc_activation,delta_mean,ic_left_auc_difference,ic_right_delta_mean,total_band_power_delta",5,9677
0.5895545604235954,0.6740396793282448,0.57213384888217,0.6181622514452704,0.5698387101708815,0.44765188832422975,0.03390264016946722,738.3695127243493,0.14411351220128205,0.8,"abs_auc_activation,delta_mean,ic_left_auc_difference,ic_right_delta_mean,total_band_power_delta",5,9678
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.008837314377381535,410.1245113257766,0.4439494691098034,0.0,"extrema_line_length,ic_right_extrema_line_length",2,9679
0.3044088795991874,0.6004882863227884,0.271939762188563,0.37163524740582565,0.42194627351376257,0.3221674876724179,0.008837314377381535,410.1245113257766,0.4439494691098034,0.6,"extrema_line_length,ic_right_extrema_line_length",2,9680
0.3481937495972155,0.6031639050604568,0.3165778410907928,0.4110430940707631,0.4293390360449191,0.3714449917754466,0.008837314377381535,410.1245113257766,0.4439494691098034,0.8,"extrema_line_length,ic_right_extrema_line_length",2,9681
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.021484151290752117,652.0256847340648,0.26664609008684226,0.0,"delta_mean,extrema_line_length,ic_right_extrema_abs_slope",3,9682
0.5051396913425942,0.6744579918446446,0.48035933366281947,0.551242763521069,0.5464290592615014,0.3752791461272075,0.021484151290752117,652.0256847340648,0.26664609008684226,0.6,"delta_mean,extrema_line_length,ic_right_extrema_abs_slope",3,9683
0.5500135810110097,0.6627106983144135,0.5354491380062215,0.5785683164217095,0.5585661092034293,0.4474055829061882,0.021484151290752117,652.0256847340648,0.26664609008684226,0.8,"delta_mean,extrema_line_length,ic_right_extrema_abs_slope",3,9684
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.0015362167297972552,962.4014848591621,0.21937400000688698,0.0,"ic_left_auc_difference,ic_left_delta_variance,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",5,9685
0.4817467960525512,0.7152099214599215,0.44799430182864786,0.5451824728145296,0.5335123140883878,0.31776683085740587,-0.0015362167297972552,962.4014848591621,0.21937400000688698,0.6,"ic_left_auc_difference,ic_left_delta_variance,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",5,9686
0.49872567013984026,0.6953961827646038,0.46847504142803154,0.5543256412362102,0.5310343926603875,0.36058292280989257,-0.0015362167297972552,962.4014848591621,0.21937400000688698,0.8,"ic_left_auc_difference,ic_left_delta_variance,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",5,9687
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0264318680709976,1003.2377731521531,0.21461291258419313,0.0,"extrema_abs_slope,ic_left_extrema_abs_slope,ic_left_peak_amplitude,ic_right_extrema_abs_slope,kurtosis_activation",5,9688
0.3731732357321266,0.5816666666666667,0.34524615518795243,0.4262839719581293,0.47117822229480727,0.315574712631308,0.0264318680709976,1003.2377731521531,0.21461291258419313,0.6,"extrema_abs_slope,ic_left_extrema_abs_slope,ic_left_peak_amplitude,ic_right_extrema_abs_slope,kurtosis_activation",5,9689
0.3829765223138596,0.5814453613403352,0.35618315550774776,0.4336965811965812,0.47586443769628717,0.32247126435520806,0.0264318680709976,1003.2377731521531,0.21461291258419313,0.8,"extrema_abs_slope,ic_left_extrema_abs_slope,ic_left_peak_amplitude,ic_right_extrema_abs_slope,kurtosis_activation",5,9690
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0072568314370714485,1036.568047707558,0.20855112687530658,0.0,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_extrema_line_length",5,9691
0.4140072608816082,0.6275124069478908,0.3828712969154286,0.4727399014850434,0.46351502807174,0.3926765188679636,0.0072568314370714485,1036.568047707558,0.20855112687530658,0.6,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_extrema_line_length",5,9692
0.4242707239902364,0.6297476716831556,0.39391760909381635,0.48118879873703274,0.4683350048429363,0.39957307059186375,0.0072568314370714485,1036.568047707558,0.20855112687530658,0.8,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_extrema_line_length",5,9693
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.13766260378350254,464.22247932886074,0.3597707690187491,0.0,"ic_right_abs_auc_activation,ic_right_peak_amplitude,power_ic_right",3,9694
0.627885789651349,0.830611888111888,0.5947483792191179,0.6875964039167022,0.6663736384057976,0.20325944169997096,0.13766260378350254,464.22247932886074,0.3597707690187491,0.6,"ic_right_abs_auc_activation,ic_right_peak_amplitude,power_ic_right",3,9695
0.6540107527441668,0.8265399330463893,0.6237176497950403,0.707157129045624,0.6777433548316938,0.2268226600898433,0.13766260378350254,464.22247932886074,0.3597707690187491,0.8,"ic_right_abs_auc_activation,ic_right_peak_amplitude,power_ic_right",3,9696
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.07725003030272438,596.7063856970742,0.236806697476201,0.0,"ic_left_peak_amplitude,ic_right_extrema_line_length,power_ic_right",3,9697
0.6625087103767122,0.7650580928696431,0.6491410297409658,0.6904189633275736,0.646967706378695,0.33321839079173265,0.07725003030272438,596.7063856970742,0.236806697476201,0.6,"ic_left_peak_amplitude,ic_right_extrema_line_length,power_ic_right",3,9698
0.6901977536719632,0.7562034092163217,0.6823367154112278,0.7076902170048287,0.653709279412403,0.3801149425140216,0.07725003030272438,596.7063856970742,0.236806697476201,0.8,"ic_left_peak_amplitude,ic_right_extrema_line_length,power_ic_right",3,9699
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.015676421089361802,614.1747437801059,0.2731622198804337,0.0,"ic_right_extrema_abs_slope,ic_right_kurtosis_activation,ic_right_peak_amplitude",3,9700
0.46528796019387303,0.7189948320413437,0.4338079483675902,0.5274484718002199,0.5518691887748081,0.2768965517129755,0.015676421089361802,614.1747437801059,0.2731622198804337,0.6,"ic_right_extrema_abs_slope,ic_right_kurtosis_activation,ic_right_peak_amplitude",3,9701
0.4870260899900443,0.7138138835160112,0.4593873884350379,0.5421975085574056,0.5589363565572403,0.3068965517118366,0.015676421089361802,614.1747437801059,0.2731622198804337,0.8,"ic_right_extrema_abs_slope,ic_right_kurtosis_activation,ic_right_peak_amplitude",3,9702
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.03477097713748998,590.2101614617983,0.13255258398264613,0.0,"abs_auc_activation,auc_difference,ic_left_abs_auc_activation,ic_right_abs_auc_activation,ic_right_total_band_power_delta",5,9703
0.6611274461092834,0.7192404622667781,0.6529503154344856,0.6777036166163465,0.6184445927478425,0.4257553366008991,0.03477097713748998,590.2101614617983,0.13255258398264613,0.6,"abs_auc_activation,auc_difference,ic_left_abs_auc_activation,ic_right_abs_auc_activation,ic_right_total_band_power_delta",5,9704
0.6593744666471848,0.7113101066620038,0.6529503154344856,0.6735684572894579,0.6113544055669008,0.4421756978481552,0.03477097713748998,590.2101614617983,0.13255258398264613,0.8,"abs_auc_activation,auc_difference,ic_left_abs_auc_activation,ic_right_abs_auc_activation,ic_right_total_band_power_delta",5,9705
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.007606131961768017,845.5301510550486,0.20013385798904498,0.0,"auc_difference,ic_left_kurtosis_activation,ic_right_abs_auc_activation,power_ic_left",4,9706
0.5738644860700699,0.7313829566659755,0.5497709683984069,0.6183866219160337,0.6003292419099234,0.3269704433373858,0.007606131961768017,845.5301510550486,0.20013385798904498,0.6,"auc_difference,ic_left_kurtosis_activation,ic_right_abs_auc_activation,power_ic_left",4,9707
0.5852719239603938,0.718159094146133,0.5649545018460913,0.6230815808840356,0.5960847652757509,0.36909688011750547,0.007606131961768017,845.5301510550486,0.20013385798904498,0.8,"auc_difference,ic_left_kurtosis_activation,ic_right_abs_auc_activation,power_ic_left",4,9708
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.08169967084390788,813.8666375657525,0.2600233724637578,0.0,"extrema_line_length,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_peak_amplitude,power_ic_right",5,9709
0.5916252400265412,0.853979660690187,0.5504505625490594,0.6672464600649259,0.6531780783605112,0.1727996715861985,0.08169967084390788,813.8666375657525,0.2600233724637578,0.6,"extrema_line_length,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_peak_amplitude,power_ic_right",5,9710
0.6036449830558135,0.8383928571428572,0.5654767566938977,0.672693326471135,0.6517081493624924,0.20659277503333212,0.08169967084390788,813.8666375657525,0.2600233724637578,0.8,"extrema_line_length,ic_left_total_band_power_delta,ic_right_delta_variance,ic_right_peak_amplitude,power_ic_right",5,9711
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0013959145669599513,1024.9425808003525,0.2026506890194492,0.0,"extrema_line_length,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_right_kurtosis_activation,total_band_power_delta",5,9712
0.4536392533697543,0.7074003582624272,0.4199411576590982,0.5188393099446973,0.5204185776327236,0.30509852215533073,0.0013959145669599513,1024.9425808003525,0.2026506890194492,0.6,"extrema_line_length,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_right_kurtosis_activation,total_band_power_delta",5,9713
0.48882728320803415,0.693898425898426,0.46062726400558185,0.5427771770563533,0.532573244925785,0.34624794744127574,0.0013959145669599513,1024.9425808003525,0.2026506890194492,0.8,"extrema_line_length,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_right_kurtosis_activation,total_band_power_delta",5,9714
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.0032002880586854106,918.6716537909858,0.24798333601468348,0.0,"delta_variance,ic_left_auc_difference,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_left_peak_amplitude",5,9715
0.45016031251943855,0.7036718536718536,0.41500072680757044,0.5173234387929636,0.5258210375853312,0.3110426929275618,-0.0032002880586854106,918.6716537909858,0.24798333601468348,0.6,"delta_variance,ic_left_auc_difference,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_left_peak_amplitude",5,9716
0.4701288364385265,0.7061459455577103,0.43596999738349285,0.5343155354055905,0.5348098016302749,0.32483579637536203,-0.0032002880586854106,918.6716537909858,0.24798333601468348,0.8,"delta_variance,ic_left_auc_difference,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_left_peak_amplitude",5,9717
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.024381640830090808,900.6648537656349,0.19215860151593245,0.0,"ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_extrema_line_length,peak_amplitude",4,9718
0.5570626538164103,0.6698409960410474,0.5377031717882372,0.5913903287488194,0.5383910555547258,0.45261083742131875,0.024381640830090808,900.6648537656349,0.19215860151593245,0.6,"ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_extrema_line_length,peak_amplitude",4,9719
0.59369376865682,0.6628455730118135,0.5811287030845713,0.6155312523733576,0.5492334153557044,0.5051970443158776,0.024381640830090808,900.6648537656349,0.19215860151593245,0.8,"ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_extrema_line_length,peak_amplitude",4,9720
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.05788436271048486,626.5564714002651,0.29330734227259597,0.0,"ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",3,9721
0.45710646542034467,0.694655870445344,0.4250806756403175,0.5188070362076479,0.5274793098755701,0.3135550081973136,0.05788436271048486,626.5564714002651,0.29330734227259597,0.6,"ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",3,9722
0.4775157358072251,0.6674408242829296,0.4502964793441288,0.5290660128186623,0.5232836587763392,0.37043513955814766,0.05788436271048486,626.5564714002651,0.29330734227259597,0.8,"ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",3,9723
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.056164245596253146,542.2216061855828,0.2561378520844334,0.0,"delta_variance,ic_right_delta_variance,total_band_power_delta",3,9724
0.6778900812393082,0.7986644299001279,0.6580535511817891,0.7142454426574096,0.6716626307565526,0.2875533661626273,0.056164245596253146,542.2216061855828,0.2561378520844334,0.6,"delta_variance,ic_right_delta_variance,total_band_power_delta",3,9725
0.7069367562509529,0.7934866220735787,0.6918104485856323,0.7339990162321691,0.6867079897043505,0.30801313627687193,0.056164245596253146,542.2216061855828,0.2561378520844334,0.8,"delta_variance,ic_right_delta_variance,total_band_power_delta",3,9726
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.04581569839021062,1026.9683579250743,0.19057396346697603,0.0,"delta_mean,ic_right_delta_variance,ic_right_extrema_line_length,ic_right_peak_amplitude,total_band_power_delta",5,9727
0.5547113902490997,0.8434459805427548,0.5187694275663575,0.6254382299072117,0.6353641455255787,0.1995073891550678,0.04581569839021062,1026.9683579250743,0.19057396346697603,0.6,"delta_mean,ic_right_delta_variance,ic_right_extrema_line_length,ic_right_peak_amplitude,total_band_power_delta",5,9728
0.5612227303440541,0.8453420173225125,0.5261592580748321,0.6304475572071419,0.6403140392395174,0.1995073891550678,0.04581569839021062,1026.9683579250743,0.19057396346697603,0.8,"delta_mean,ic_right_delta_variance,ic_right_extrema_line_length,ic_right_peak_amplitude,total_band_power_delta",5,9729
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.005638030655585158,840.7440753785846,0.23796378144963698,0.0,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,9730
0.5059549159397788,0.747577276524645,0.47908085007413437,0.5599830406631449,0.5695143552026929,0.28767651887290213,-0.005638030655585158,840.7440753785846,0.23796378144963698,0.6,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,9731
0.5263932179281252,0.7430316278703376,0.5043167718114951,0.5725215587907404,0.5765815229851251,0.3150328407110469,-0.005638030655585158,840.7440753785846,0.23796378144963698,0.8,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,9732
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.013025382260803981,1014.0312295196129,0.17746940470388411,0.0,"extrema_line_length,ic_right_delta_mean,ic_right_peak_amplitude,power_epoch,power_ic_left",5,9733
0.4937112132128966,0.6950540916058158,0.46419513329650847,0.5486440024277054,0.5381523192643793,0.3688587848797568,0.013025382260803981,1014.0312295196129,0.17746940470388411,0.6,"extrema_line_length,ic_right_delta_mean,ic_right_peak_amplitude,power_epoch,power_ic_left",5,9734
0.5123870109084062,0.6932703827016221,0.48577457336395613,0.5617746774549018,0.5450857256770951,0.39075533660308753,0.013025382260803981,1014.0312295196129,0.17746940470388411,0.8,"extrema_line_length,ic_right_delta_mean,ic_right_peak_amplitude,power_epoch,power_ic_left",5,9735
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.0035692522160332653,1088.0582281288127,0.21309187461330498,0.0,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_extrema_line_length",5,9736
0.457422893222199,0.7700769230769231,0.4235994999563915,0.524673833546014,0.5411898865667658,0.30201149424191576,-0.0035692522160332653,1088.0582281288127,0.21309187461330498,0.6,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_extrema_line_length",5,9737
0.4863829757245456,0.7657142857142858,0.4565888885658634,0.5454053065962995,0.5481271374064557,0.34701149424020744,-0.0035692522160332653,1088.0582281288127,0.21309187461330498,0.8,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_extrema_line_length",5,9738
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.004458305919312069,1032.267429710348,0.21453133616240846,0.0,"delta_mean,ic_left_extrema_abs_slope,ic_right_delta_mean,ic_right_extrema_abs_slope,power_ic_left",5,9739
0.4481942734271126,0.7040559772296016,0.41096374683838705,0.5187633727604014,0.5277241175225332,0.2855911329937073,-0.004458305919312069,1032.267429710348,0.21453133616240846,0.6,"delta_mean,ic_left_extrema_abs_slope,ic_right_delta_mean,ic_right_extrema_abs_slope,power_ic_left",5,9740
0.46402115655042414,0.6959945820433436,0.4285431869058348,0.529993031261736,0.5318967492232547,0.3074876847170379,-0.004458305919312069,1032.267429710348,0.21453133616240846,0.8,"delta_mean,ic_left_extrema_abs_slope,ic_right_delta_mean,ic_right_extrema_abs_slope,power_ic_left",5,9741
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.08711111795985708,868.6124821070786,0.2785287157930891,0.0,"ic_left_extrema_abs_slope,ic_right_auc_difference,ic_right_peak_amplitude,peak_amplitude,power_ic_right",5,9742
0.6357780573900584,0.8485734694210576,0.6123167718114952,0.686255252657457,0.6659910539437902,0.2144827586117149,0.08711111795985708,868.6124821070786,0.2785287157930891,0.6,"ic_left_extrema_abs_slope,ic_right_auc_difference,ic_right_peak_amplitude,peak_amplitude,power_ic_right",5,9743
0.640265530943682,0.8340303871004611,0.6194801872256301,0.6859927928348183,0.6615317245321005,0.23733990146795975,0.08711111795985708,868.6124821070786,0.2785287157930891,0.8,"ic_left_extrema_abs_slope,ic_right_auc_difference,ic_right_peak_amplitude,peak_amplitude,power_ic_right",5,9744
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.12404555220267514,717.9411536119685,0.2942566598748456,0.0,"extrema_abs_slope,extrema_line_length,ic_right_delta_variance,kurtosis_activation",4,9745
0.45871806493676637,0.6481300383243029,0.4388337355001889,0.5003867228661749,0.5124811802914119,0.33646962231891064,0.12404555220267514,717.9411536119685,0.2942566598748456,0.6,"extrema_abs_slope,extrema_line_length,ic_right_delta_variance,kurtosis_activation",4,9746
0.4746847033979763,0.6233459740717876,0.4580172689478733,0.5091200987959247,0.5025813928635345,0.40382594415544437,0.12404555220267514,717.9411536119685,0.2942566598748456,0.8,"extrema_abs_slope,extrema_line_length,ic_right_delta_variance,kurtosis_activation",4,9747
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0026307100443218935,1027.4945006940366,0.17543432291847627,0.0,"delta_mean,ic_left_total_band_power_delta,ic_right_auc_difference,ic_right_kurtosis_activation,kurtosis_activation",5,9748
0.42931557593205366,0.6672538925480103,0.39939866848853095,0.48776074739290315,0.48825646575077764,0.34939244661999486,0.0026307100443218935,1027.4945006940366,0.17543432291847627,0.6,"delta_mean,ic_left_total_band_power_delta,ic_right_auc_difference,ic_right_kurtosis_activation,kurtosis_activation",5,9749
0.442725897166566,0.6605043095543737,0.41419844753902957,0.4976569991292396,0.4886362880818195,0.3767487684581397,0.0026307100443218935,1027.4945006940366,0.17543432291847627,0.8,"delta_mean,ic_left_total_band_power_delta,ic_right_auc_difference,ic_right_kurtosis_activation,kurtosis_activation",5,9750
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.08813867973434412,832.1907690698761,0.1855092958620482,0.0,"auc_difference,delta_variance,ic_right_delta_variance,power_ic_left",4,9751
0.625855280117465,0.8368406769202641,0.5934355903131087,0.6849303905320242,0.6646034684375867,0.2175123152632381,0.08813867973434412,832.1907690698761,0.1855092958620482,0.6,"auc_difference,delta_variance,ic_right_delta_variance,power_ic_left",4,9752
0.6306401331401331,0.807073058520427,0.6040981480943104,0.6795581185054869,0.6503972879392714,0.2800985221576025,0.08813867973434412,832.1907690698761,0.1855092958620482,0.8,"auc_difference,delta_variance,ic_right_delta_variance,power_ic_left",4,9753
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.028045876669203617,690.6460719747702,0.11669029638003048,0.0,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_delta_mean,ic_right_peak_amplitude",5,9754
0.625996057607755,0.7188782994274985,0.60666697677123,0.6576165379447293,0.607652093204363,0.4009770114791035,0.028045876669203617,690.6460719747702,0.11669029638003048,0.6,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_delta_mean,ic_right_peak_amplitude",5,9755
0.6322394278001754,0.7186394232866797,0.6139397040439574,0.661948100997942,0.6099749735760239,0.4078735632030036,0.028045876669203617,690.6460719747702,0.11669029638003048,0.8,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_abs_auc_activation,ic_right_delta_mean,ic_right_peak_amplitude",5,9756
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.0025253020627532792,867.8710464870531,0.2149218736692721,0.0,"abs_auc_activation,ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",4,9757
0.4915341952324915,0.7351141908376253,0.45501177428264095,0.5597602243763358,0.5504144311963594,0.2851970443234408,-0.0025253020627532792,867.8710464870531,0.2149218736692721,0.6,"abs_auc_activation,ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",4,9758
0.5153486828329059,0.7165945793500625,0.48350809663633465,0.5735083063891163,0.5506144533606661,0.3313711001508419,-0.0025253020627532792,867.8710464870531,0.2149218736692721,0.8,"abs_auc_activation,ic_left_auc_difference,ic_right_extrema_abs_slope,ic_right_peak_amplitude",4,9759
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.009514467396278096,555.5799172213617,0.3144929837933109,0.0,"auc_difference,kurtosis_activation,power_epoch",3,9760
0.48345543521693835,0.6793291925465839,0.4581491409134517,0.5328559812410509,0.5133507040407307,0.3758128078673343,-0.009514467396278096,555.5799172213617,0.3144929837933109,0.6,"auc_difference,kurtosis_activation,power_epoch",3,9761
0.534804946348352,0.6938702249047076,0.5174173329069396,0.5722269832010621,0.5392982345106851,0.39866995072357925,-0.009514467396278096,555.5799172213617,0.3144929837933109,0.8,"auc_difference,kurtosis_activation,power_epoch",3,9762
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.06026671487748606,579.0144676877111,0.27411206066048854,0.0,"ic_left_peak_amplitude,ic_right_peak_amplitude,kurtosis_activation",3,9763
0.5771542173455975,0.7570326021199926,0.5480994272756344,0.6297575329882151,0.5948410861776742,0.3455418719086006,0.06026671487748606,579.0144676877111,0.27411206066048854,0.6,"ic_left_peak_amplitude,ic_right_peak_amplitude,kurtosis_activation",3,9764
0.5934142069917531,0.7246943652234034,0.5719699973834927,0.6319635471006253,0.5855387605962787,0.4041133004775297,0.06026671487748606,579.0144676877111,0.27411206066048854,0.8,"ic_left_peak_amplitude,ic_right_peak_amplitude,kurtosis_activation",3,9765
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.024939315916859123,581.1664156926588,0.22252043351854364,0.0,"delta_variance,ic_left_auc_difference,kurtosis_activation",3,9766
0.5029796490575797,0.654746448222058,0.48024211413786083,0.5452839151694987,0.5291796625236179,0.4003119868482898,0.024939315916859123,581.1664156926588,0.22252043351854364,0.6,"delta_variance,ic_left_auc_difference,kurtosis_activation",3,9767
0.6095634243409312,0.6492372718426622,0.6031934180306423,0.6214904594701254,0.5690701951107797,0.5211740558094828,0.024939315916859123,581.1664156926588,0.22252043351854364,0.8,"delta_variance,ic_left_auc_difference,kurtosis_activation",3,9768
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.023002179324900954,590.2770360404807,0.2555279550915133,0.0,"extrema_abs_slope,extrema_line_length,ic_left_delta_mean",3,9769
0.4734513425347636,0.6403968253968253,0.4523468907172137,0.5146502434238753,0.4949202918723081,0.4214614121351792,0.023002179324900954,590.2770360404807,0.2555279550915133,0.6,"extrema_abs_slope,extrema_line_length,ic_left_delta_mean",3,9770
0.5354054568092901,0.6534112495572942,0.5201114050643951,0.5652748215227119,0.5255079989467237,0.4633579638578432,0.023002179324900954,590.2770360404807,0.2555279550915133,0.8,"extrema_abs_slope,extrema_line_length,ic_left_delta_mean",3,9771
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.01501656277646964,576.8104883433791,0.2940931275253392,0.0,"delta_variance,ic_left_total_band_power_delta,power_ic_left",3,9772
0.4295192368693671,0.7876126126126126,0.3927219234235544,0.5055798269134206,0.5401182379886326,0.23699507388275265,-0.01501656277646964,576.8104883433791,0.2940931275253392,0.6,"delta_variance,ic_left_total_band_power_delta,power_ic_left",3,9773
0.46174850236503584,0.7804945250827604,0.43122621158821994,0.5264203881225159,0.5476409174625315,0.28958128077731143,-0.01501656277646964,576.8104883433791,0.2940931275253392,0.8,"delta_variance,ic_left_total_band_power_delta,power_ic_left",3,9774
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.019661126764302206,889.5178032334019,0.20601706919931564,0.0,"auc_difference,ic_left_abs_auc_activation,ic_right_auc_difference,total_band_power_delta",4,9775
0.5378554095787683,0.725996093697957,0.5092480158153327,0.590349015775513,0.5648580946706587,0.3457963875073319,0.019661126764302206,889.5178032334019,0.20601706919931564,0.6,"auc_difference,ic_left_abs_auc_activation,ic_right_auc_difference,total_band_power_delta",4,9776
